trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TrialType,Lag,Image,T1PA,T2PA,Picture,FilePath,text.started,text.stopped,End_Instructions.keys,End_Instructions.rt,End_Instructions.started,End_Instructions.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,8.149325800128281,None,space,0.3581239003688097,8.149325800128281,None,g,001,2022-06-16_16h11.28.596,MemoryStudy,2022.1.4,59.920210170726044,
