trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TrialType,Lag,Image,T1PA,T2PA,Picture,FilePath,text.started,text.stopped,End_Instructions.keys,End_Instructions.rt,End_Instructions.started,End_Instructions.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,9.37526929937303,10.385803699493408,space,1.05353660043329,9.37526929937303,None,l,001,2022-06-16_16h21.15.052,MemoryStudy,2022.1.4,59.949127355433106,
