TrialType,Lag,Image,T1PA,T2PA,PicFolder,Picture,FullPathName,FilePath,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,End_Instructions.keys,End_Instructions.rt,End_Instructions.started,End_Instructions.stopped,MemTest.started,MemTest.stopped,MemResponse.keys,MemResponse.rt,MemResponse.started,MemResponse.stopped,Display.started,Display.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,8.586180199999944,None,space,0.43132499999774154,8.586180199999944,None,,,,,,,,,t,001,2022-06-21_16h13.30.665,MemoryStudy,2022.1.4,59.684495819866186,
Mem,99,chocolatemilk.jpg,Z,Z,JPG\,chocolatemilk,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\chocolatemilk.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,0,0,338,,,,,,,9.321840000004158,None,1,0.7438854999927571,9.321840000004158,None,9.321840000004158,None,t,001,2022-06-21_16h13.30.665,MemoryStudy,2022.1.4,59.684495819866186,
Mem,99,canister.jpg,Z,Z,JPG\,canister,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\canister.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,1,1,540,,,,,,,10.194604899996193,None,1,0.6239085999986855,10.194604899996193,None,10.194604899996193,None,t,001,2022-06-21_16h13.30.665,MemoryStudy,2022.1.4,59.684495819866186,
Mem,1,telescope.jpg,P,P,JPG\,telescope,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\telescope.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,2,2,91,,,,,,,10.913253399994574,None,1,0.6324032999982592,10.913253399994574,None,10.913253399994574,None,t,001,2022-06-21_16h13.30.665,MemoryStudy,2022.1.4,59.684495819866186,
