TrialType,Lag,Image,T1PA,T2PA,PicFolder,Picture,FullPathName,FilePath,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,End_Instructions.keys,End_Instructions.rt,End_Instructions.started,End_Instructions.stopped,MemTest.started,MemTest.stopped,MemResponse.keys,MemResponse.rt,MemResponse.started,MemResponse.stopped,Display.started,Display.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,9.101914800005034,None,space,0.8967436000093585,9.101914800005034,None,,,,,,,,,t,001,2022-06-21_17h47.38.784,MemoryStudy,2022.1.4,59.302378674663586,
Mem,1,giraffe.jpg,P,P,JPG\,giraffe,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\giraffe.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,0,0,0,,,,,,,10.217781300001661,None,1,0.684618599989335,10.217781300001661,None,10.217781300001661,None,t,001,2022-06-21_17h47.38.784,MemoryStudy,2022.1.4,59.302378674663586,
Mem,1,greathornowl.jpg,P,P,JPG\,greathornowl,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\greathornowl.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,1,1,1,,,,,,,10.928832000005059,None,1,0.3574823999952059,10.928832000005059,None,10.928832000005059,None,t,001,2022-06-21_17h47.38.784,MemoryStudy,2022.1.4,59.302378674663586,
Mem,1,candle08b.jpg,P,P,JPG\,candle08b,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\candle08b.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,2,2,2,,,,,,,11.426415500012808,None,1,0.23605639999732375,11.426415500012808,None,11.426415500012808,None,t,001,2022-06-21_17h47.38.784,MemoryStudy,2022.1.4,59.302378674663586,
Mem,1,horse.jpg,P,P,JPG\,horse,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\horse.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,3,3,3,,,,,,,11.75382380001247,None,1,0.2679562999983318,11.75382380001247,None,11.75382380001247,None,t,001,2022-06-21_17h47.38.784,MemoryStudy,2022.1.4,59.302378674663586,
Mem,1,snowman.jpg,P,P,JPG\,snowman,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\snowman.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,4,4,4,,,,,,,12.044510899999295,None,1,0.32970400000340305,12.044510899999295,None,12.044510899999295,None,t,001,2022-06-21_17h47.38.784,MemoryStudy,2022.1.4,59.302378674663586,
Mem,1,squirrel.jpg,P,P,JPG\,squirrel,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\squirrel.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,5,5,5,,,,,,,12.392783800009056,None,1,0.3414917000045534,12.392783800009056,None,12.392783800009056,None,t,001,2022-06-21_17h47.38.784,MemoryStudy,2022.1.4,59.302378674663586,
Mem,1,firtree.jpg,P,P,JPG\,firtree,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\firtree.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,6,6,6,,,,,,,12.872780600009719,None,1,0.24571329999889713,12.872780600009719,None,12.872780600009719,None,t,001,2022-06-21_17h47.38.784,MemoryStudy,2022.1.4,59.302378674663586,
Mem,1,bowlingball.jpg,P,P,JPG\,bowlingball,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\bowlingball.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,7,7,7,,,,,,,13.148778300004778,None,1,0.3376006999897072,13.148778300004778,None,13.148778300004778,None,t,001,2022-06-21_17h47.38.784,MemoryStudy,2022.1.4,59.302378674663586,
Mem,1,bowlingpin.jpg,P,P,JPG\,bowlingpin,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\bowlingpin.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,8,8,8,,,,,,,13.510452900009113,None,1,0.319786899999599,13.510452900009113,None,13.510452900009113,None,t,001,2022-06-21_17h47.38.784,MemoryStudy,2022.1.4,59.302378674663586,
