TrialType,Lag,Image,T1PA,T2PA,PicFolder,Picture,FullPathName,FilePath,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,End_Instructions.keys,End_Instructions.rt,End_Instructions.started,End_Instructions.stopped,MemTest.started,MemTest.stopped,MemResponse.keys,MemResponse.rt,MemResponse.started,MemResponse.stopped,Display.started,Display.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,10.372869200000423,None,space,0.3132761000015307,10.372869200000423,None,,,,,,,,,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,giraffe.jpg,P,P,JPG\,giraffe,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\giraffe.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,0,0,0,,,,,,,10.887992700008908,None,1,0.36665900000662077,10.887992700008908,None,10.887992700008908,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,greathornowl.jpg,P,P,JPG\,greathornowl,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\greathornowl.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,1,1,1,,,,,,,11.287993100006133,None,1,0.43852299998980016,11.287993100006133,None,11.287993100006133,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,candle08b.jpg,P,P,JPG\,candle08b,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\candle08b.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,2,2,2,,,,,,,11.858248500007903,None,1,0.30795460000808816,11.858248500007903,None,11.858248500007903,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,horse.jpg,P,P,JPG\,horse,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\horse.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,3,3,3,,,,,,,12.254437900002813,None,1,0.33606819999113213,12.254437900002813,None,12.254437900002813,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,snowman.jpg,P,P,JPG\,snowman,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\snowman.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,4,4,4,,,,,,,12.619226900002104,None,1,0.3952490000083344,12.619226900002104,None,12.619226900002104,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,squirrel.jpg,P,P,JPG\,squirrel,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\squirrel.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,5,5,5,,,,,,,13.041519300008076,None,1,0.38901920001080725,13.041519300008076,None,13.041519300008076,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,firtree.jpg,P,P,JPG\,firtree,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\firtree.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,6,6,6,,,,,,,13.553574500008835,None,1,0.29356590000679716,13.553574500008835,None,13.553574500008835,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,bowlingball.jpg,P,P,JPG\,bowlingball,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\bowlingball.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,7,7,7,,,,,,,13.873369799999637,None,1,0.39855339999485295,13.873369799999637,None,13.873369799999637,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,bowlingpin.jpg,P,P,JPG\,bowlingpin,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\bowlingpin.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,8,8,8,,,,,,,14.306696100000408,None,1,0.40511890000198036,14.306696100000408,None,14.306696100000408,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,candycane01a.jpg,P,P,JPG\,candycane01a,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\candycane01a.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,9,9,9,,,,,,,14.738139799999772,None,1,0.40450520000013057,14.738139799999772,None,14.738139799999772,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,dolphin01.jpg,P,P,JPG\,dolphin01,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\dolphin01.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,10,10,10,,,,,,,15.174635100003798,None,1,0.3842722999979742,15.174635100003798,None,15.174635100003798,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,dromedary.jpg,P,P,JPG\,dromedary,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\dromedary.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,11,11,11,,,,,,,15.593672900009551,None,1,0.36521499999798834,15.593672900009551,None,15.593672900009551,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,football.jpg,P,P,JPG\,football,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\football.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,12,12,12,,,,,,,15.99376920000941,None,1,0.3883027999982005,15.99376920000941,None,15.99376920000941,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,golfball.jpg,P,P,JPG\,golfball,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\golfball.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,13,13,13,,,,,,,16.41134150000289,None,1,0.36281060001056176,16.41134150000289,None,16.41134150000289,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,guitarcase.jpg,P,P,JPG\,guitarcase,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\guitarcase.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,14,14,14,,,,,,,16.80808820000675,None,1,0.3502506000077119,16.80808820000675,None,16.80808820000675,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,jellybean.jpg,P,P,JPG\,jellybean,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\jellybean.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,15,15,15,,,,,,,17.185938400012674,None,1,0.39607709999836516,17.185938400012674,None,17.185938400012674,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,kangaroo.jpg,P,P,JPG\,kangaroo,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\kangaroo.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,16,16,16,,,,,,,17.609241000012844,None,1,0.3496507000090787,17.609241000012844,None,17.609241000012844,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,kite.jpg,P,P,JPG\,kite,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\kite.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,17,17,17,,,,,,,17.99267810001038,None,1,0.3750947999942582,17.99267810001038,None,17.99267810001038,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,lightswitch01.jpg,P,P,JPG\,lightswitch01,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\lightswitch01.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,18,18,18,,,,,,,18.393293600005563,None,1,0.4781568000034895,18.393293600005563,None,18.393293600005563,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,locker.jpg,P,P,JPG\,locker,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\locker.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,19,19,19,,,,,,,18.893816399999196,None,1,0.392392399997334,18.893816399999196,None,18.893816399999196,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,mailbox01.jpg,P,P,JPG\,mailbox01,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\mailbox01.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,20,20,20,,,,,,,19.403120200004196,None,1,0.3003160999942338,19.403120200004196,None,19.403120200004196,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,mailbox02.jpg,P,P,JPG\,mailbox02,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\mailbox02.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,21,21,21,,,,,,,19.728273600005195,None,1,0.398920999999973,19.728273600005195,None,19.728273600005195,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,mattress.jpg,P,P,JPG\,mattress,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\mattress.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,22,22,22,,,,,,,20.16139760000806,None,1,0.3655730000027688,20.16139760000806,None,20.16139760000806,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,pumpkin.jpg,P,P,JPG\,pumpkin,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\pumpkin.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,23,23,23,,,,,,,20.56169710001268,None,1,0.34904530001222156,20.56169710001268,None,20.56169710001268,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,schoolbus.jpg,P,P,JPG\,schoolbus,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\schoolbus.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,24,24,24,,,,,,,20.95011400000658,None,1,0.3619747000047937,20.95011400000658,None,20.95011400000658,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,skateboard.jpg,P,P,JPG\,skateboard,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\skateboard.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,25,25,25,,,,,,,21.333843000000343,None,1,0.36189939999894705,21.333843000000343,None,21.333843000000343,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,soccerball.jpg,P,P,JPG\,soccerball,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\soccerball.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,26,26,26,,,,,,,21.731024700013222,None,1,0.3568345999956364,21.731024700013222,None,21.731024700013222,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,wheelchair.jpg,P,P,JPG\,wheelchair,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\wheelchair.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,27,27,27,,,,,,,22.112621899999795,None,1,0.40718070000002626,22.112621899999795,None,22.112621899999795,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,zebra.jpg,P,P,JPG\,zebra,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\zebra.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,28,28,28,,,,,,,22.546447800006717,None,1,0.40453129999514204,22.546447800006717,None,22.546447800006717,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,pooltable.jpg,P,P,JPG\,pooltable,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\pooltable.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,29,29,29,,,,,,,22.990297900003497,None,1,0.36840539998956956,22.990297900003497,None,22.990297900003497,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,swing.jpg,P,P,JPG\,swing,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\swing.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,30,30,30,,,,,,,23.382103399999323,None,1,0.36844550000387244,23.382103399999323,None,23.382103399999323,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,africanelephant.jpg,P,P,JPG\,africanelephant,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\africanelephant.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,31,31,31,,,,,,,23.782628800006933,None,1,0.34385639999527484,23.782628800006933,None,23.782628800006933,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,apron.jpg,P,P,JPG\,apron,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\apron.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,32,32,32,,,,,,,24.149587500010966,None,1,0.44859520001045894,24.149587500010966,None,24.149587500010966,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
Mem,1,barnowl.jpg,P,P,JPG\,barnowl,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\barnowl.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,33,33,33,,,,,,,24.71838450001087,None,1,0.29674199999135453,24.71838450001087,None,24.71838450001087,None,t,001,2022-06-21_17h39.30.850,MemoryStudy,2022.1.4,59.96969131935319,
