trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TrialType,Lag,Image,T1PA,T2PA,Picture,FilePath,text.started,text.stopped,End_Instructions.keys,End_Instructions.rt,End_Instructions.started,End_Instructions.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,9.064823299646378,10.07710459921509,space,1.3180522006005049,9.064823299646378,None,y,001,2022-06-16_16h37.29.519,MemoryStudy,2022.1.4,59.95221787206672,
