trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TrialType,Lag,Image,T1PA,T2PA,Picture,FilePath,text.started,text.stopped,End_Instructions.keys,End_Instructions.rt,End_Instructions.started,End_Instructions.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,8.355678000487387,None,space,0.4523716000840068,8.355678000487387,None,x,001,2022-06-16_16h50.14.503,MemoryStudy,2022.1.4,59.949594276481136,
