TrialType,Lag,Image,T1PA,T2PA,PicFolder,Picture,FullPathName,FilePath,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,End_Instructions.keys,End_Instructions.rt,End_Instructions.started,End_Instructions.stopped,MemTest.started,MemTest.stopped,MemResponse.keys,MemResponse.rt,MemResponse.started,MemResponse.stopped,Display.started,Display.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,20.46068030000606,None,space,0.3682297999912407,20.46068030000606,None,,,,,,,,,t,001,2022-06-21_17h06.41.307,MemoryStudy,2022.1.4,59.94733027410351,
Mem,99,wagonwheel.jpg,Z,Z,JPG\,wagonwheel,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\wagonwheel.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,0,0,302,,,,,,,21.154182400001446,None,1,0.8262122999876738,21.154182400001446,None,21.154182400001446,None,t,001,2022-06-21_17h06.41.307,MemoryStudy,2022.1.4,59.94733027410351,
Mem,99,tableknife02.jpg,Z,Z,JPG\,tableknife02,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\tableknife02.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,1,1,260,,,,,,,22.130246500004432,None,1,0.3938279999856604,22.130246500004432,None,22.130246500004432,None,t,001,2022-06-21_17h06.41.307,MemoryStudy,2022.1.4,59.94733027410351,
Mem,5,scooter.jpg,P,P,JPG\,scooter,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\scooter.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,2,2,165,,,,,,,22.61470510000072,None,1,0.43803530000150204,22.61470510000072,None,22.61470510000072,None,t,001,2022-06-21_17h06.41.307,MemoryStudy,2022.1.4,59.94733027410351,
Mem,1,dolphin01.jpg,P,P,JPG\,dolphin01,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\dolphin01.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,3,3,10,,,,,,,23.07819230000314,None,1,0.49442929998622276,23.07819230000314,None,23.07819230000314,None,t,001,2022-06-21_17h06.41.307,MemoryStudy,2022.1.4,59.94733027410351,
Mem,1,horse.jpg,P,P,JPG\,horse,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\horse.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,4,4,3,,,,,,,23.595500499999616,None,1,0.4579527999885613,23.595500499999616,None,23.595500499999616,None,t,001,2022-06-21_17h06.41.307,MemoryStudy,2022.1.4,59.94733027410351,
Mem,99,breadslice.jpg,Z,Z,JPG\,breadslice,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\breadslice.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,5,5,550,,,,,,,24.193911200010916,None,1,0.3796413999807555,24.193911200010916,None,24.193911200010916,None,t,001,2022-06-21_17h06.41.307,MemoryStudy,2022.1.4,59.94733027410351,
Mem,1,mailbox02.jpg,P,P,JPG\,mailbox02,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\mailbox02.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,6,6,21,,,,,,,24.59798450001108,None,1,0.9667945999972289,24.59798450001108,None,24.59798450001108,None,t,001,2022-06-21_17h06.41.307,MemoryStudy,2022.1.4,59.94733027410351,
Mem,99,aluminiumfoil.jpg,Z,Z,JPG\,aluminiumfoil,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\aluminiumfoil.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,7,7,412,,,,,,,25.693128500002786,None,1,0.35123569999996107,25.693128500002786,None,25.693128500002786,None,t,001,2022-06-21_17h06.41.307,MemoryStudy,2022.1.4,59.94733027410351,
Mem,99,proboscismonkey.jpg,Z,Z,JPG\,proboscismonkey,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\proboscismonkey.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,8,8,509,,,,,,,26.171905100010918,None,1,0.32817149999027606,26.171905100010918,None,26.171905100010918,None,t,001,2022-06-21_17h06.41.307,MemoryStudy,2022.1.4,59.94733027410351,
Mem,99,shirt02.jpg,Z,Z,JPG\,shirt02,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\shirt02.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,9,9,261,,,,,,,26.666860200013616,None,1,0.34678819999680854,26.666860200013616,None,26.666860200013616,None,t,001,2022-06-21_17h06.41.307,MemoryStudy,2022.1.4,59.94733027410351,
Mem,99,belt02a.jpg,Z,Z,JPG\,belt02a,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\belt02a.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,10,10,270,,,,,,,27.1449086000066,None,1,0.3806142999965232,27.1449086000066,None,27.1449086000066,None,t,001,2022-06-21_17h06.41.307,MemoryStudy,2022.1.4,59.94733027410351,
