trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TrialType,Lag,Image,T1PA,T2PA,Picture,FilePath,text.started,text.stopped,End_Instructions.keys,End_Instructions.rt,End_Instructions.started,End_Instructions.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,10.739323600195348,None,space,0.3729029009118676,10.739323600195348,None,l,001,2022-06-16_16h30.32.334,MemoryStudy,2022.1.4,59.87876942651462,
