TrialType,Lag,Image,T1PA,T2PA,PicFolder,Picture,FullPathName,FilePath,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,End_Instructions.keys,End_Instructions.rt,End_Instructions.started,End_Instructions.stopped,MemTest.started,MemTest.stopped,MemResponse.keys,MemResponse.rt,MemResponse.started,MemResponse.stopped,Display.started,Display.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,7.955716799988295,None,space,0.4506451000197558,7.955716799988295,None,,,,,,,,,t,001,2022-06-21_17h29.46.629,MemoryStudy,2022.1.4,59.078470387438784,
Mem,5,pigeon.jpg,P,P,JPG\,pigeon,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\pigeon.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,0,0,198,,,,,,,8.6306792999967,None,1,0.3039091000100598,8.6306792999967,None,8.6306792999967,None,t,001,2022-06-21_17h29.46.629,MemoryStudy,2022.1.4,59.078470387438784,
Mem,1,snowglobe.jpg,P,P,JPG\,snowglobe,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\snowglobe.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,1,1,56,,,,,,,9.086557399990852,None,1,0.49647080001886934,9.086557399990852,None,9.086557399990852,None,t,001,2022-06-21_17h29.46.629,MemoryStudy,2022.1.4,59.078470387438784,
Mem,1,kangaroo.jpg,P,P,JPG\,kangaroo,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\kangaroo.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,2,2,16,,,,,,,9.675250999993295,None,1,0.48359470002469607,9.675250999993295,None,9.675250999993295,None,t,001,2022-06-21_17h29.46.629,MemoryStudy,2022.1.4,59.078470387438784,
Mem,5,licenseplate.jpg,P,P,JPG\,licenseplate,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\licenseplate.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,3,3,167,,,,,,,10.194925199990394,None,1,0.49185050000960473,10.194925199990394,None,10.194925199990394,None,t,001,2022-06-21_17h29.46.629,MemoryStudy,2022.1.4,59.078470387438784,
Mem,1,firtree.jpg,P,P,JPG\,firtree,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\firtree.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,4,4,6,,,,,,,10.857191799994325,None,1,0.4541478000173811,10.857191799994325,None,10.857191799994325,None,t,001,2022-06-21_17h29.46.629,MemoryStudy,2022.1.4,59.078470387438784,
Mem,1,giraffe.jpg,P,P,JPG\,giraffe,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\giraffe.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,5,5,0,,,,,,,11.339701899996726,None,1,0.5305798000190407,11.339701899996726,None,11.339701899996726,None,t,001,2022-06-21_17h29.46.629,MemoryStudy,2022.1.4,59.078470387438784,
Mem,1,bowtie.jpg,P,P,JPG\,bowtie,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\bowtie.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,6,6,98,,,,,,,11.89003579999553,None,1,0.5005072000058135,11.89003579999553,None,11.89003579999553,None,t,001,2022-06-21_17h29.46.629,MemoryStudy,2022.1.4,59.078470387438784,
Mem,99,desktopcomputer.jpg,Z,Z,JPG\,desktopcomputer,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\desktopcomputer.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,7,7,533,,,,,,,12.551831799995853,None,1,0.4066900000179885,12.551831799995853,None,12.551831799995853,None,t,001,2022-06-21_17h29.46.629,MemoryStudy,2022.1.4,59.078470387438784,
Mem,99,ipod.jpg,Z,Z,JPG\,ipod,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\ipod.jpg,C:\\Users\\Psychology\\Documents\\ABExperiment\\MemoryStudy\\resources\\JPG\\,0,8,8,477,,,,,,,13.089014899989706,None,1,0.35814040001423564,13.089014899989706,None,13.089014899989706,None,t,001,2022-06-21_17h29.46.629,MemoryStudy,2022.1.4,59.078470387438784,
